loan_amnt,funded_amnt,funded_amnt_inv,installment,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_rec_int,pub_rec_bankruptcies,monthly_inc,column2,home_ownership_mortgage,home_ownership_none,home_ownership_other,home_ownership_own,home_ownership_rent,verification_status_not_verified,verification_status_source_verified,verification_status_verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,addr_state_ak,addr_state_al,addr_state_ar,addr_state_az,addr_state_ca,addr_state_co,addr_state_ct,addr_state_dc,addr_state_de,addr_state_fl,addr_state_ga,addr_state_hi,addr_state_ia,addr_state_id,addr_state_il,addr_state_in,addr_state_ks,addr_state_ky,addr_state_la,addr_state_ma,addr_state_md,addr_state_me,addr_state_mi,addr_state_mn,addr_state_mo,addr_state_ms,addr_state_mt,addr_state_nc,addr_state_ne,addr_state_nh,addr_state_nj,addr_state_nm,addr_state_nv,addr_state_ny,addr_state_oh,addr_state_ok,addr_state_or,addr_state_pa,addr_state_ri,addr_state_sc,addr_state_sd,addr_state_tn,addr_state_tx,addr_state_ut,addr_state_va,addr_state_vt,addr_state_wa,addr_state_wi,addr_state_wv,addr_state_wy,annual_1,column3
1.0,0.9906117366429334,0.9320196852505882,0.9592900545546609,0.42695617439269834,-0.04752334552934253,0.0700269201168945,-0.0368607216373271,-0.0012302501906669202,0.023156080227109105,0.01842729954339293,0.2082922453703875,-0.04601206050657898,0.3963754242781076,0.27428363865416117,,,0.7754055719662871,-0.035068088497658585,0.42695617439269834,-0.6065989868871271,0.16362383798652494,-0.007585350076207469,0.0016470920670558023,-0.03752552717034325,-0.1426246113571138,-0.29343552435993403,-0.07074112752352768,0.3785441417098701,-0.12809866985023682,0.04596037906227006,0.21755623569209745,-0.06022933649344228,-0.0010386280351228777,0.020998840358405522,-0.11181914231577632,-0.059534877825789076,-0.091629784450702,-0.16575847913115624,-0.021130482251473695,0.05844185834608562,-0.09034084686584117,-0.022117348402422757,0.009994570971712562,-0.003968223285025236,-0.00616949730795697,-0.005998790121944154,0.013798585391028158,0.002979323221166328,0.0028100323417404845,0.010140624174791835,-0.007457972177447931,-0.018619656771343855,-0.000987402834626163,-0.0014574786403406983,0.0005570269535934019,-0.0022824145890791435,0.007936857702073192,-0.004958438768128748,-0.00486970295387553,-0.005333173040069266,-0.012437593880043975,0.0032369833276283144,0.00624414011150845,-0.01206793856228996,-0.0010145137751939044,-0.008696318925521099,-0.006010229375073355,-0.011187324716239955,-0.007200349884338677,-0.0009334812186326906,-0.008538215537339303,0.003332208334445115,0.01997004079164369,-0.007512441941193144,-0.006236344944945701,0.008471623018294856,-0.009761628118298732,0.0005927271722073,-0.0056947701756344905,-0.01717217245796957,-0.014085571751092109,-0.002680453080505998,-0.007653678041801373,-0.006983338679082908,0.013664785374320563,-0.0027516901462589067,0.009723599007162954,-0.0074889220489189855,-0.005358236489343857,0.002455118310272007,-0.007683908559459231,-0.0029570884446251037,0.42695617439269834,-0.21129565399568817
0.9906117366429334,1.0,0.9432170324542682,0.9734935827127246,0.42317397458716016,-0.04595258895744339,0.0698725192183171,-0.036494371479619404,-0.0016195424766972106,0.023906779479017877,0.013647762013216262,0.20556782971533752,-0.04599128358755428,0.39131370180884834,0.2693163734558032,,,0.782776042246444,-0.03486763642775128,0.42317397458716016,-0.6233361827078864,0.15970873564537869,-0.007478295750543213,-0.0015736297761295161,-0.036877710629360065,-0.13875654275953772,-0.2921472949906393,-0.06871097557313588,0.37527941964032946,-0.1271595786981127,0.04616352409049226,0.21911873365357723,-0.060388554456094846,-0.002399412480435732,0.020879048909785126,-0.11233580626250934,-0.05910774707805016,-0.09166412521821933,-0.16668133988208209,-0.021319302529331705,0.05595543222873376,-0.09015677781621338,-0.02076366873072755,0.010836355350735115,-0.0034982236806852677,-0.006632041427804817,-0.006748751219963965,0.01337256802900647,0.0023607370259650733,0.003533785610301374,0.009823169274697934,-0.007272680071289266,-0.019257838163271184,-0.0017116805025590032,-0.0005903622689454484,0.0009211584606713803,-0.0020428362210592917,0.008547196641431252,-0.006278153567878451,-0.004599812666133259,-0.004125933695733308,-0.012258168990574358,0.004313432740665658,0.007083232029394432,-0.01203494684578582,-0.0020547633243484884,-0.009834587855392575,-0.005644700231878265,-0.012385847793197438,-0.006528047992025397,-0.0014253083969751207,-0.008354359964800847,0.0028797417463817133,0.018557667753012992,-0.007953064395531924,-0.006520543226465386,0.008930151332941883,-0.008631877458376081,0.0011759604338252023,-0.006546695912095821,-0.016655317762436967,-0.015229358745340963,-0.00256194989481074,-0.007714239158547365,-0.011653210563134798,0.01327973098158142,-0.003094440302900376,0.010214694560749856,-0.007691257132458256,-0.003839670596896141,0.0034382492604501185,-0.006729089145559056,-0.0029284856018453186,0.42317397458716016,-0.21036692927107944
0.9320196852505882,0.9432170324542682,1.0,0.9088253681054252,0.4002602720671637,-0.02617687327673753,0.07921795668277024,-0.04234230080295051,-0.01593645614155376,0.0982468574471783,0.45871624782041587,0.19123333620043284,-0.04743273429783713,0.3647743883988038,0.2614535046153425,,,0.7512736653449611,-0.1358203713978019,0.4002602720671637,-0.5790206024463918,0.15732445068801523,-0.013991963295463709,-0.019669805347035767,-0.03256946419248644,-0.1367489979691149,-0.32130861228324165,-0.0340015442682388,0.3739926420874363,-0.1145665648761685,0.043214757883779285,0.2160815534816649,-0.07131225382221396,-0.0003507114322248592,0.01995149492354038,-0.10183722719978883,-0.05497842695483451,-0.08515027250648195,-0.16368893353878214,-0.02151998758544094,0.033481235694662194,-0.08426042666334363,-0.020123169972208827,0.007929300880812994,-0.0022585082029636812,-0.005114627829867401,-0.008554585552663472,0.01457746115834977,-0.0002867055313430234,0.0065666502869398445,0.0072652508731963755,-0.008065035709151134,-0.018761606032579686,-0.0025628658939344543,0.0018497270165749005,-0.009870648397592935,-0.0051725584063449645,0.010334702402251823,-0.025487802193113387,-0.005588271269536317,-0.002076189213666593,-0.009747253319820794,0.003672211762536873,0.006709084260108707,-0.014392702902503395,-0.0030834986763702316,-0.008385053819043196,-0.0024448415405695888,-0.017208067166063653,-0.005530964920711516,-0.001632588798107394,-0.018413322511609074,0.0022403140511070402,0.017657764602032354,-0.009143963137555531,-0.0035773597415740144,0.006370677294702658,-0.009120815653879608,0.002425562774368114,-0.004117268831912955,-0.010513711219371228,-0.015096368934353082,-0.003215492836416407,-0.006300180677251356,-0.02571160720158865,0.010359654311313101,-0.005474548160820465,0.009461312045853617,-0.009123212341319697,-0.005231400763826126,0.0030246865612093463,-0.00272969237620231,-0.00040592902497256636,0.4002602720671637,-0.20789400479954312
0.9592900545546609,0.9734935827127246,0.9088253681054252,1.0,0.41933264698997735,-0.024436149084191585,0.06386294857799897,-0.023042286130116742,0.0009092153727068028,0.01043720674961115,-0.02112791088425244,0.19751052259618124,-0.04183540630914589,0.392083834361929,0.2466880823699864,,,0.7387679742560809,-0.024598537756929384,0.41933264698997735,-0.6521183911922852,0.132814640349304,-0.007127712314212396,0.00588529763831027,-0.03642795297047977,-0.11302340271141154,-0.258205237398382,-0.08107113720090403,0.35064105651867705,-0.14534988345108854,0.05814987487078388,0.2221120781525561,-0.05346136186064907,-0.013072106770118698,0.019385122983966885,-0.11563220964921227,-0.06125734499106976,-0.09062977794633685,-0.16314243612558346,-0.02333011275147147,0.055796042227014224,-0.09013675055357419,-0.018887355601726916,0.011169511169689162,-0.004809775451811264,-0.006827933786184887,-0.008215386879720402,0.019516955594036392,0.0016480249498524063,0.002671581530260857,0.011819117008983446,-0.00566966280073793,-0.019276560674832886,-0.0047310350644862425,-0.0012495429909072746,0.0020086643112067052,-0.0005976920071997138,0.010028554931943974,-0.004854185446784622,-0.0057403802697025535,-0.005437553112296801,-0.015680718466884735,0.006174510309432153,0.005304610939083382,-0.011792850442094615,-0.006920506543362337,-0.010311263011948303,-0.008945662105444284,-0.00988697469330939,-0.008635220854911288,-0.007222898321159122,-0.007031603060612998,0.0027605876362759266,0.02000134636860816,-0.009178719617799827,-0.007851792925407905,0.013276516937101076,-0.011270383760300356,-0.001142806358150596,-0.006723604320967119,-0.01970266958119485,-0.014322527866381177,-0.005968501073896399,-0.00903814975052587,-0.009928296555417696,0.01711495960693461,-0.003784665374324676,0.010480596612483215,-0.008084091650361086,-0.0014722429381135644,0.00046777462236651467,-0.008511591777576558,-0.0006302695547619948,0.41933264698997735,-0.2246943790074206
0.42695617439269834,0.42317397458716016,0.4002602720671637,0.41933264698997735,1.0,0.07020214126191911,-0.10221929764894325,0.03535899240636774,0.034938495085571876,-0.004251568005479719,0.03496409320675795,0.3061897832569145,-0.01452068013681193,0.3967309838733893,0.43181164504370184,,,0.3027063831598602,-0.017445641642228376,1.0,0.355534463944529,0.3431656759782607,0.003096629174916512,-0.00015143254559040357,-0.09519972602634495,-0.29028605469681323,-0.16670319931745473,-0.03894450263394063,0.21389445246518185,-0.02676877579639983,0.0334651654217016,-0.011679540543366661,-0.044244772971581865,0.10379400524422332,0.012104529360865224,-0.027915275599294926,-0.011457362950597457,-0.0330548755781998,-0.061554145779613975,0.00031773555406028255,0.034411464115459395,-0.01990705837721702,0.003373499509594783,0.009297973385080519,-0.013981530745317184,-0.019104051124267652,-0.012792872236590704,0.041325778373859895,-0.009717149532548935,0.01339948309280202,0.029102145471877575,0.0009749977535509294,-0.042013508594194414,0.003982741987551957,-0.008364195068489406,-0.005433987822225736,-0.005855714703492603,0.003879339070310441,-0.015720723124812513,-0.012564667282165145,-0.013231342531923294,0.0010107469567842858,0.016622871037381623,0.03824283230892454,-0.01288783799575867,-0.014161880940685725,-0.023790889990786747,-0.025566814127354714,-0.008853288680770885,-0.015037064026977085,-0.016966811099828307,-0.005427341805433416,0.00022512359405969356,0.032785994097551334,-0.012145413685767261,0.003024636522879282,0.016200822715670058,-0.037682183501740685,-0.009822493795628807,-0.027587554139380487,-0.029418204038177905,0.001684732402303168,-0.01726384590660652,-0.018389828361065483,-0.0021802805067336266,0.027410057083088,-0.005541425326674412,0.034001843359196204,-0.01384940936800226,-0.006934906416673362,-0.012662218966023608,-0.0210814755869607,-0.012319204358486947,1.0,-0.659833223061508
-0.04752334552934253,-0.04595258895744339,-0.02617687327673753,-0.024436149084191585,0.07020214126191911,1.0,-0.04653536696493829,-0.019317578716769784,-0.07253397668467675,-0.0025128056367114578,-0.051835701766453426,0.01214572454836577,-0.053741096367540896,-0.017870276365602355,0.02494177783466778,,,0.010707910682533593,-0.044570977659992746,0.07020214126191911,0.08010144457803062,0.02303681357414966,0.0036443832122014224,-0.00540583373792702,-0.0024924951889042047,-0.02108575362072453,0.04343887825407388,-0.003807177117720689,-0.04272796104594493,0.022288129772511114,0.04172374257024595,-0.019637475541318172,-0.006905531048031623,0.020234461140348978,-0.004136746140336823,0.02932675682695339,-0.0037178540736823203,-0.004833702321558817,-0.01693458728752738,-0.005894760153182119,-0.07725702536043062,0.0012717685788686355,0.018746226014468622,-0.00592257427634443,0.006573378691102611,0.0068692138225076305,0.0004198065690363527,-0.021286902681672538,0.0072288606721300705,0.006429918461266167,0.01571018365654893,0.006091583413270378,-0.027927191682081593,-0.006680767554194261,-0.0042483951454137334,0.004705000470961206,-0.0007350621320374132,0.007111432310549486,0.006312747863646907,0.005614795279785043,0.0002987216372257076,0.006516811431729385,0.012298621477931681,-0.005841999571197187,0.0036443832122014224,-0.00017099975830998302,0.004284088857245285,-0.009147039403993218,0.002553395662964557,0.0017541434718162327,-0.00244776156943544,-0.01464863057594874,-0.0008824914351444398,-0.005901444774555952,-0.0035344493217651877,-0.025288475046743034,0.011077291626874456,0.007182742600545795,0.0015921786771880236,-0.005250632878243834,0.013100175491343445,0.003423694494574098,0.0006445530266652765,-0.005420237626925226,0.0016785332519046968,0.020830036897273148,-0.0029557416040287402,0.009006128223685891,0.0034316665614032757,-0.00391665106284984,0.0008162483997768442,0.004506939910485703,0.01238083413543244,0.07020214126191911,-0.6005430462330955
0.0700269201168945,0.0698725192183171,0.07921795668277024,0.06386294857799897,-0.10221929764894325,-0.04653536696493829,1.0,-0.03755634033947953,0.014282008871487173,0.06581250592962093,0.17077569422341124,0.3047869356005812,-0.001921836512396274,0.3302667518220297,0.23948339683689088,,,0.11569828939833436,-0.02073095470593339,-0.10221929764894325,-0.1499669837099193,-0.022965666328912268,-0.001957204228741938,-0.015369663480445543,-0.003092137002892743,0.026061042292428248,-0.034491048729241004,-0.057923607980747145,0.09073574684524456,-0.06502758992712157,0.07370692465398891,0.15818322043826824,-0.027858237761262297,-0.09026474146382095,-0.03764572997796035,-0.09004119255679136,-0.020285051078973642,-0.028296221931554632,-0.04873893944053207,-0.008569201079352632,-0.0702022755986123,-0.01545622074902283,-0.021528303691867066,0.00988789543712746,0.010359546289967771,0.022903937749240787,-0.00543850220562035,-0.03230879766296744,0.005969857138494491,-0.011278979554065658,-0.007996334355086518,0.004391650325047422,0.008557243666431546,0.019088385144268166,0.006667679462916119,-0.0006366342952384744,0.002701187369681625,0.00041762659731529146,0.006294201945502802,0.010015300065176754,0.006731665179873412,0.01273354832359886,-0.01883890744679227,-0.012458296603553118,-0.004280402612605691,0.004608393516009504,0.0035718860888684072,0.020759628376929188,0.005980025653259345,0.0025476110911471337,0.011231259021409583,0.005333333008737796,0.008651728128201516,-0.016736252656711675,0.0062850145295272435,0.004489919396508686,-0.05084931940906018,0.03203455153930112,0.00822635924666288,0.006535525617236845,0.014561953234110919,-0.007293913921055333,0.007146523998122598,0.01079441154877265,-0.005394367272849001,0.025787294430828632,-0.0006058822829111646,0.0032456671640640174,0.0006146698035338296,-0.0034120855135573768,0.0011409063493895213,0.01960157606462936,0.0067885679621832555,-0.10221929764894325,0.10636323697396968
-0.0368607216373271,-0.036494371479619404,-0.04234230080295051,-0.023042286130116742,0.03535899240636774,-0.019317578716769784,-0.03755634033947953,1.0,0.010768280214640477,-0.7197572485956286,-0.04476719586699375,0.005758784589684598,0.0019359292195080015,-0.08301614388605504,0.0701229383065111,,,0.020402771340485473,0.005858730938742221,0.03535899240636774,0.05156484018122338,0.018487028043872356,-0.0030750843550047175,0.01590534349887317,0.005836039615527398,-0.023040015240670918,-0.008782105969535792,0.00922170228872036,0.0007601467604345443,0.0002621055238052373,-0.03361695528364683,-0.015369714961637842,0.002369755252407371,0.01782180305474627,0.006945051093082403,0.009289137510074949,0.007047961459580329,0.0003828610508530423,0.020095680799990273,-0.0001745889318742591,0.014391379800919948,0.006861882236411136,0.0036752752835599585,0.004904233849463952,0.015409062716655207,-0.0016456738363059477,0.007486636285273523,-0.005982672508894735,-0.007882388164020418,0.003847055199942789,-0.00891556924231977,0.008604796895388948,-0.007351433600975924,0.004339257343728066,0.003961344665235718,-0.00397001975261623,0.0028237510269012124,-0.0030491079497694737,-1.7793517704259277e-05,-0.004177090263543847,-0.005479609299713933,-0.003284097867509599,0.009436351361697097,0.011682818038600095,-0.0030750843550047175,-0.003956920131681719,0.0008217945585455114,0.007307599309511992,0.0035995295705442804,0.0002794674292709837,0.002733147426238679,0.0031521445308532008,0.004838912361190738,-0.002208872553643793,0.002924612015384552,-0.004588605073110803,0.00773376292138287,-0.0016317151929117527,-0.009333792038493778,-0.0052618369244190315,-0.003993053152448021,0.007500450286868665,0.008341651611242881,0.0024111197107275387,0.008529770851998377,-0.0031469667426604715,-0.0022824406639500223,0.00038842859062447415,0.003344136252355215,-0.011070473829896975,-0.005814629423079971,-0.003332976804381279,0.008051787136281381,0.03535899240636774,-0.3997903528352885
-0.0012302501906669202,-0.0016195424766972106,-0.01593645614155376,0.0009092153727068028,0.034938495085571876,-0.07253397668467675,0.014282008871487173,0.010768280214640477,1.0,0.0013426221829455265,-0.02582008945940592,0.09629348520878148,0.032752166361439516,-0.023971024238671666,0.10662100893997657,,,0.022882044163966428,0.02640205462929133,0.034938495085571876,0.031348383489449946,0.06816252422286312,-0.00012316436981287348,0.01192836154547788,0.003873069382387967,-0.07101754789943925,-0.010496151969873631,-0.00140873575721114,0.012494955753713332,-0.0008347928544888602,-0.045292814595622954,-0.02774204497455664,0.0191153593033184,0.05047584482536389,0.047684055204286126,-0.0014141167154609166,0.006972631006286211,0.005862054906649413,0.00899231562422795,-0.005511297029491899,0.031988326643720276,-0.00358608483593789,-0.0027077149222214797,-0.002838685750497838,0.014894276537242535,0.017999296588643313,-0.0071674731834170564,-0.07391549594871692,0.017380127921681112,0.011526927810142312,-0.019827628369199594,0.024463984785527984,-0.014900870496993792,-0.012052860613873909,-0.012184548867637505,-0.004473026881284038,0.003975839649307325,0.07136206454188546,0.008883730080626557,0.013191954504735186,0.023777012335962,-0.0011191871288141464,-0.028338971543586756,-0.016672492477852675,0.012242765914817292,0.03638526922784745,-0.009654076937529071,0.010894817498346598,0.00527904590700857,-0.0012021522774623675,-0.009573451335313045,0.003308554832242801,0.011936217361719573,0.00890060790601246,-0.001930656791785398,0.004710388453697677,-0.01921021019167693,0.02486496506305581,0.024685078874010006,-0.012750583003059687,0.044644250378600515,0.006202749394381173,-0.0046490004959584335,-0.006185368558529485,0.00749413104349258,0.015748483659981546,-0.0005269312940170879,-0.00945612016388279,0.009014803477361886,-0.011463789542150668,0.036426058395519795,0.009716950861237679,0.006814906806770423,0.034938495085571876,0.017134261041681715
0.023156080227109105,0.023906779479017877,0.0982468574471783,0.01043720674961115,-0.004251568005479719,-0.0025128056367114578,0.06581250592962093,-0.7197572485956286,0.0013426221829455265,1.0,0.517501094500686,0.03134994491398061,0.056273585846776525,0.07844410383390191,0.01451008970763112,,,0.012407988477479289,-0.16707855021007761,-0.004251568005479719,-0.01257565029194267,0.012382799189766959,-0.014335097520854793,-0.013202414140160459,-0.019021382413905413,-0.0006156406337191153,-0.05856096844691644,0.027749945557337247,0.03709071412132958,-0.0021858556757382527,0.024594401921490233,0.03006222074416227,-0.019883380089922232,-0.004996818936326611,-0.012564338381772728,-0.006660926243064286,-0.0039841684546092345,0.00035850774091754866,-0.023659502760601202,0.00984674737324716,-0.0280579676797118,-0.011198647718553048,-0.010449360122163612,-0.013083241347969812,0.004211324399530448,0.012227291325636372,-0.0036845055443420955,0.01481101336692508,0.0023893997904643727,0.008393921058800482,0.00892014423394609,-0.01502825661643758,0.00296859955625634,0.0023080729444479404,0.0059410410184150145,-0.015488676155740077,-0.01946144053284298,0.00783705741667699,-0.040732236550928454,0.005449154291430923,-0.0037732352994099974,0.004494534903342835,-0.019614062916682693,-0.010282681600419247,-0.019161744985013635,2.7255507413538482e-05,0.006571726496839936,0.002622514526585836,-0.006467096978119573,0.0020254539933404637,-0.010527372346424327,-0.03000100549376185,0.004831005480135855,-0.0016002799263988056,-0.005774070250276367,0.005458199617604187,-0.02389845058345974,-0.0030361274025246716,0.016543475335203173,0.015312031445206292,0.008614984625740459,0.015991349031776177,-0.005567009926913554,-0.002913052199819268,-0.02238349064006117,0.002127034485150214,0.004667198600720757,0.0013750402753679905,-0.018116543936224458,0.008427715547442904,-0.011134383454954171,0.0045145735571426706,-0.012906297608262075,-0.004251568005479719,0.4278337677395319
